incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,severity,resolution,num_arrests,property_loss_usd,reported_online,notes,weapon_used_blunt object,weapon_used_firearm,weapon_used_gun,weapon_used_hands,weapon_used_hands/feet,weapon_used_knife,weapon_used_pistol,weapon_used_rifle,weapon_used_unarmed,weapon_used_unknown,case_status_investgation,case_status_open,case_status_pending,case_status_pendng,case_status_resolved,case_status_under investigation,case_status_unknown
INC003580,vandalism,Southwest,Fairview,OH,3642 River Rd,37.02668,-70.788066,11-10-2019,OFF0074,Charles,Wright,5870.0,SUS00788,Emily,Scott,39.0,Other,white,0,Missing,Missing,50.0,Unknown,Missing,Med,NO ARREST,0.0,39046.99,NO,Incident at 3642 River Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
INC001075,Vandlism,East,Fairview,TX,7867 Maple Dr,47.644934,-83.933901,2022-03-04 10:09:10,OFF0146,Jessica,Davis,2313.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00704,Michelle,Wright,45.0,Unknown,598-936-2315,1,Unknown,2.0,4603.23,1,Incident at 7867 Maple Dr. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
INC002803,Vandlism,NORTHWEST,Springfield,FL,3987 River Rd,35.603016,-74.325311,2023-02-25 05:49:29,OFF0066,Carol,Torres,9588.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00258,Linda,Anderson,90.0,M,328-295-4128,Low,Case Dismissed,5.0,18814.07,False,Missing,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC004842,Sexual Assualt,southwest,Lakewood,NC,2154 Main St,39.038353,-112.629343,2022-04-18 08:01:12,OFF0042,Mark,Thomas,5571.5,SUS00580,Karen,Johnson,72.0,Female,White,VIC00979,Linda,Anderson,78.0,Male,384-738-2609,4,Dismissed,5.0,23681.434999999998,1,Incident at 2154 Main St. Officer responded at scene.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
INC000028,FRAUD,northeast,Fairview,FL,1252 Washington Ave,39.564167,68.4369,2019-08-26 10:30:28,OFF0090,Susan,Wright,3419.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00263,Nancy,Jones,19.0,Other,991-743-9095,2,Arres Made,3.0,34056.67,False,Incident at 1252 Washington Ave. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
INC000495,Fire Setting, Central,Centerville,CA,3975 Maple Dr,26.017491,-94.657886,2021-11-30 22:06:21,OFF0131,Nancy,Jackson,9496.0,SUS00748,Michael,Taylor,37.0,Unknown,hispanic,VIC00014,Joseph,Davis,22.0,m,374-960-4572,MEDIUM,arrest made,5.0,2135.4,NO,Incident at 3975 Maple Dr. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
INC000788,Burglary,West,Fairview,IL,2062 Washington Ave,39.660225,-87.953205,2024-01-15 01:03:50,OFF0045,susan,Walker,2110.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00925,Mary,Miller,55.0,Unknown,5079801235,High,Arres Made,2.0,3152.67,yes,Incident at 2062 Washington Ave. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC001664,VANDALISM,South,Oakdale,TX,912 River Rd,32.954956,-105.691779,2018-10-19 14:21:21,OFF0056,Thomas,Jones,3800.0,SUS00169,Nancy,Scott,27.0,F,white,VIC00524,Anthony,Wilson,88.0,Unknown,Missing,High,Unknown,4.0,27245.81,NO,Missing,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
INC001691,Burglary,SOUTHEAST,Centerville,CA,4356 River Rd,31.325604,-86.792666,2023-09-14 21:53:45,OFF0119,John,Flores,6210.0,SUS00216,Michael,Harris,41.0,male,Unknown,VIC00115,William,Torres,74.0,Female,9345188511,Critical,Warning Issued,0.0,36801.45,yes,Incident at 4356 River Rd. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC002005,Drug Offence,Nor,Riverside,AZ,7062 Main St,37.726638,-87.455628,2022-01-11 18:42:34,OFF0073,Anthony,Nguyen,7616.0,SUS00421,Daniel,Brown,46.0,Male,Asian,VIC00025,Donna,Anderson,59.0,Other,8442802406,4,Arrest Made,3.0,13173.14,yes,Incident at 7062 Main St. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
INC003053,Drunk Driving,North,Springfield,GA,463 Cedar Lane,29.529052,-81.066666,2021-05-12 13:40:27,OFF0086,Mark,Jones,3148.0,SUS00495,Charles,Hill,47.0,f,asian,0,Missing,Missing,50.0,Unknown,Missing,Unknown,Arrest Made,4.0,46590.53,False,Incident at 463 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
INC000531,Sexual Assault,central,Springfield,AZ,349 Maple Dr,40.945427,-97.131481,2020-01-26 17:47:08,OFF0108,Mary,Scott,2868.0,SUS00343,Chris,Young,22.0,Female,white,VIC00039,Patricia,Johnson,18.0,F,925-948-3480,Low,Dismissed,0.0,6727.52,NO,Incident at 349 Maple Dr. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
INC002685,Arsen,CENTRAL,Lakewood,TX,2165 Park Rd,47.065243,-88.892191,2022-11-08 21:06:58,OFF0065,Patricia,Thompson,9431.0,SUS00314,Linda,Hall,57.0,Female,Black,VIC00032,Michelle,Young,59.0,Unknown,727-345-9459,Unknown,Arres Made,0.0,14948.62,yes,Incident at 2165 Park Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC000527,Sexual Assualt,North,Oakdale,GA,5207 River Rd,31.482141,-116.280528,09-12-2024,OFF0116,Karen,Wilson,1591.0,SUS00094,Nancy,Johnson,24.0,MALE,Unknown,VIC00106,Nancy,Martin,287.0,Unknown,920-309-8925,high,No Arrest,2.0,25797.84,1,Incident at 5207 River Rd. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
INC000439,DRUG OFFENSE,Midtown,Maplewood,PA,1875 Main St,26.399142,-90.716018,2019-11-12 14:32:29,OFF0015,William,Jackson,7691.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00131,Thomas,Jones,68.0,Female,230-191-3879,4,Arres Made,5.0,49510.26,Unknown,Incident at 1875 Main St. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INC002346,Assault,Midtown,Riverside,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,OFF0122,Carol,Martin,4007.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00097,Anthony,Lee,21.0,Unknown,Missing,2,Dismissed,2.0,5498.74,YES,Incident at 6633 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
INC003014,THEFT, North,Fairview,NY,7366 River Rd,26.572662,-103.697433,15-06-2024,OFF0115,Thomas,Garcia,6558.0,SUS00690,Emily,Miller,34.0,Other,Unknown,VIC00457,Daniel,Flores,-33.0,Unknown,714-232-7500,Low,arrest made,-1.0,31443.55,NO,Missing,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
INC001740,robbery,Southwest,Lakewood,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,OFF0146,Carol,Anderson,7876.0,SUS00519,Charles,Jackson,46.0,FEMALE,Hispanic,VIC00493,William,Harris,15.0,MALE,342-977-5613,High,Arres Made,4.0,23681.434999999998,False,Incident at 4273 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC003520,Vandalism,  Southwest    ,Hillcrest,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,OFF0126,Sarah,Scott,3390.0,SUS00303,Joseph,Walker,27.0,Female,asian,VIC00147,Robert,Brown,41.0,f,277-571-6907,Critical,NO ARREST,2.0,41712.02,YES,Incident at 8811 Lincoln St. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
INC002991,Drug Offence,Nor,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00735,Anthony,Walker,32.0,Male,397-791-8191,Unknown,Arres Made,1.0,3026.01,NO,Incident at 764 Cedar Lane. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC002074,assault,Nor,Maplewood,FL,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,OFF0017,Jennifer,Brown,7932.0,SUS00722,Charles,Johnson,44.0,Unknown,Asian,VIC00595,Richard,Young,13.0,F,Missing,Med,Arrest Made,0.0,-43515.93,0,Incident at 6053 River Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC001318,Fraud,Nor,Fairview,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,OFF0067,John,Moore,2703.0,SUS00142,Karen,Young,23.0,f,BLACK,VIC00379,Linda,Taylor,32.0,MALE,445-649-4353,2,Dismissed,2.0,20394.14,1,Incident at 2541 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INC001434,KIDNAPPING,Sou,Springfield,OH,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,OFF0079,Anthony,Young,5601.0,SUS00251,Barbara,Harris,38.0,Male,BLACK,VIC00214,Karen,Taylor,36.0,Unknown,838-980-4015,1,NO ARREST,4.0,23681.434999999998,no,Incident at 8749 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
INC003499,Sexual Assualt, Northeast,Maplewood,GA,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,OFF0125,Mary,Young,7163.0,SUS00566,Karen,Brown,50.0,M,Black,VIC00553,Sarah,Brown,56.0,male,501-943-8143,low,warning,1.0,38981.98,yes,Incident at 3550 Main St. Officer responded at scene.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INC002994,THEFT, Northwest,Centerville,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,OFF0139,Daniel,Davis,7317.0,SUS00285,Matthew,Martin,59.0,Other,Other,VIC00522,Joseph,Johnson,66.0,Unknown,622-132-3522,High,warning,2.0,3776.15,True,Incident at 9815 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
INC002823,trespassing,northwest,Maplewood,NC,9246 Park Rd,139.957,-107.808034,2021-03-24 16:41:44,OFF0142,Daniel,Young,4932.0,SUS00231,Michelle,Torres,66.0,FEMALE,Unknown,VIC00939,Michael,Flores,-43.0,M,233-213-3396,High,Arres Made,1.0,47839.91,0,Missing,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
INC001105,THEFT,West  ,Centerville,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,OFF0023,Sarah,Jones,1581.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00236,James,Smith,157.0,f,390-444-7271,low,Unknown,0.0,9542.22,no,Missing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC001276,Cyber Crime,west,Hillcrest,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,OFF0063,Jennifer,Wilson,7804.0,SUS00581,Susan,Brown,41.0,Unknown,hispanic,VIC00565,Michael,Hall,73.0,m,684-593-3586,low,Arres Made,3.0,42807.37,True,Incident at 6693 Lincoln St. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
INC001673,D.U.I.,Sou,Maplewood,NC,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,OFF0086,Richard,Allen,7793.0,SUS00012,James,Harris,42.0,Unknown,Hispanic,VIC00287,David,Williams,40.0,Unknown,Missing,3,Warning Issued,3.0,36625.89,YES,Incident at 5280 River Rd. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
INC001518,Vandlism,central,Hillcrest,OH,2220 Sunset Blvd,26.396224,83.6101,07-02-2022,OFF0020,William,Lee,8841.0,SUS00406,Linda,Thomas,54.0,Female,hispanic,VIC00906,Mary,Davis,263.0,female,377-286-4714,Medium,Unknown,2.0,23681.434999999998,yes,Incident at 2220 Sunset Blvd. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC004690,Cybercrime,Sou,Oakdale,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,OFF0036,Linda,Jackson,2630.0,SUS00218,Mark,Jones,48.0,Unknown,Other,VIC00058,Ashley,Walker,50.0,Female,660-157-2674,3,NO ARREST,3.0,27569.82,Unknown,Incident at 8690 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
INC002192,B&E,SOUTHWEST,Springfield,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,OFF0095,William,Anderson,3790.0,SUS00371,Richard,Garcia,73.0,Unknown,Unknown,VIC00860,James,Young,37.0,MALE,573-184-5245,3,arrest made,5.0,26506.97,Unknown,Incident at 8483 Washington Ave. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
INC002978,KIDNAPPING,Mid,Oakdale,TX,7351 Oak Ave,29.787316,-94.657886,2023-12-02 00:34:49,OFF0095,Donna,Flores,8359.0,SUS00480,Mary,Jones,55.0,MALE,Black,VIC00595,Sarah,Walker,31.0,male,814-778-2055,MEDIUM,arrest made,2.0,26729.93,False,Incident at 7351 Oak Ave. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC002490,ARSON,Nor,Maplewood,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,OFF0144,Barbara,Hill,2985.0,SUS00760,David,Taylor,236.0,m,Unknown,VIC00374,Joseph,Jones,10.0,Female,Missing,Med,warning,0.0,-12396.77,no,Missing,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
INC004430,asslt, Southwest,Maplewood,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,OFF0133,Ashley,Jackson,5526.0,SUS00653,Jessica,Scott,53.0,Unknown,Unknown,VIC00256,Donna,Thomas,32.0,F,778-998-8999,2,NO ARREST,4.0,23477.59,1,Incident at 6695 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC004652,Arsen,CENTRAL,Centerville,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,OFF0071,Richard,Hall,2831.0,SUS00497,James,Thomas,26.0,Male,asian,VIC00539,Carol,Lee,73.0,Female,774-602-1705,CRITICAL,warning,3.0,25237.67,Yes,Missing,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC001507,KIDNAPPING, East,Maplewood,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,OFF0052,Chris,Miller,5571.5,SUS00624,Matthew,Miller,26.0,Unknown,Black,VIC00945,Barbara,Miller,263.0,Other,538-627-4323,1,Case Dismissed,3.0,31448.97,no,Missing,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC003563,THEFT,south,Springfield,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,OFF0019,Patricia,Brown,4088.0,SUS00200,Charles,Moore,46.0,FEMALE,BLACK,VIC00351,James,Flores,55.0,Male,357-156-1364,High,Unknown,0.0,14485.64,False,Incident at 6656 Oak Ave. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
INC000485,theft/larceny,Southwest  ,Fairview,GA,2737 River Rd,35.429191,-114.838555,04-11-2022,OFF0001,Anthony,Green,8040.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00041,Richard,Miller,75.0,Unknown,565-749-7611,high,No Arrest,2.0,28683.83,YES,Incident at 2737 River Rd. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
INC000287,Hacking,midtown,Riverside,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,OFF0042,Richard,Walker,5861.0,SUS00616,Chris,Moore,46.0,F,Other,VIC00845,Linda,Martin,10.0,Unknown,Missing,Medium,No Arrest,3.0,17211.16,Yes,Incident at 3084 Elm Blvd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC003716,fraud,Northwest,Centerville,GA,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,OFF0109,Ashley,White,8209.0,SUS00124,Susan,Hall,27.0,Female,BLACK,VIC00468,Michelle,Walker,190.0,Male,753-493-2839,Medium,Arrest Made,4.0,15968.03,Unknown,Missing,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC003380,Drug Offense,Sou,Riverside,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,OFF0073,Carol,Martin,5494.0,SUS00314,James,Jackson,47.0,Unknown,Other,VIC00321,Matthew,White,37.0,Male,550-800-9175,CRITICAL,Warning Issued,3.0,43602.71,NO,Missing,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
INC004214,Fire Setting,Northeast,Riverside,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,OFF0057,John,Williams,8638.0,SUS00028,Donna,Nguyen,61.0,male,Asian,0,Missing,Missing,50.0,Unknown,Missing,4,Unknown,4.0,4749.08,True,Incident at 4035 Park Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC004013,Roberry,Mid,Springfield,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,OFF0081,Barbara,Lee,5077.0,SUS00309,John,Wilson,47.0,Unknown,Other,VIC00245,Ashley,Jones,63.0,F,523-258-6026,Unknown,warning,3.0,35351.53,False,Incident at 526 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC000606,Assault & Battery,East  ,Riverside,OH,4640 Washington Ave,36.05119,-94.657886,11/18/2018 13:15,OFF0037,William,Hall,1943.0,SUS00142,Anthony,Moore,36.0,M,White,VIC00674,David,Moore,85.0,Male,Missing,Crit,warning,3.0,31554.87,no,Incident at 4640 Washington Ave. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
INC002286,Tresspassing,Wes,Lakewood,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,OFF0100,Emily,Allen,2992.0,SUS00461,Chris,Martin,44.0,Unknown,Black,VIC00579,Matthew,Davis,74.0,MALE,763-348-4073,high,warning,5.0,23681.434999999998,no,Incident at 8849 Park Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC003756,Sexual Assault, South,Lakewood,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,OFF0036,Mary,White,2350.0,SUS00461,Sarah,Taylor,38.0,Female,white,VIC00090,Nancy,Williams,47.0,F,530-963-2891,High,Case Dismissed,1.0,29185.86,Unknown,Incident at 1192 Oak Ave. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC001742,Drug Offense,Southwest,Centerville,FL,4365 Main St,176.3512,-94.657886,2021-11-21 09:55:01,OFF0116,Robert,Walker,4169.0,SUS00065,Daniel,Scott,27.0,F,Black,VIC00291,Barbara,Walker,50.0,F,508-645-7273,Medium,No Arrest,2.0,9379.36,NO,Incident at 4365 Main St. Officer responded at scene.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
INC004408,robbery,North  ,Hillcrest,GA,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,OFF0148,  Barbara  ,Anderson,8387.0,SUS00417,Charles,Wilson,22.0,Female,Hispanic,VIC00909,Jennifer,Green,61.0,F,951-854-2345,MEDIUM,Warning Issued,2.0,17530.72,No,Incident at 305 Main St. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
INC000479,Robbry,north,Fairview,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,OFF0118,Matthew,Anderson,8659.0,SUS00713,Linda,Hill,22.0,Unknown,Unknown,VIC00845,Richard,Johnson,50.0,Unknown,Missing,High,warning,2.0,45861.57,0,Incident at 382 Lincoln St. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
